AÑO;MES;PAIS_ORIGEN;CCAA;KEY;PROVINCIA;INIDICE_PERCEPCION_TURISTICA_GLOBAL;INDICE_SATISFACCION_PRODUCTOS_TURISTICOS;INDICE_PERCEPCION_SEGURIDAD;INDICE_PERCEPCION_CLIMATICA;Afluencia
2019;3;Alemania;Cataluña;2019Cataluña;Barcelona;88,21;73,48;95,68;89,86;101177630
2019;3;Alemania;Cataluña;2019Cataluña;Girona;76,9;71,88;89,24;54,27;101177630
2019;3;Alemania;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;89,23;73,65;96,17;93,15;33445060
2019;3;Alemania;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;88,57;84,19;97,36;76,42;48280540
2019;3;Alemania;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;85,61;84,3;91,77;87,75;48280540
2019;3;Alemania;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;89,39;77,68;96,26;88,86;48280540
2019;3;Alemania;Illes Balears;2019Illes Balears;Illes Balears;82,42;74,78;96,66;63,97;74089430
2019;3;España;Andalucía;2019Andalucía;Almería;79,2;57,8;87,54;82,38;65850810
2019;3;España;Andalucía;2019Andalucía;Cádiz;83,69;68,98;89,87;89,62;65850810
2019;3;España;Andalucía;2019Andalucía;Córdoba;83,08;68,47;88,24;90,78;65850810
2019;3;España;Andalucía;2019Andalucía;Granada;84,53;68,03;90,05;88,42;65850810
2019;3;España;Andalucía;2019Andalucía;Huelva;78,58;60,81;92,58;92,63;65850810
2019;3;España;Andalucía;2019Andalucía;Jaén;82,17;63,67;89,9;94,98;65850810
2019;3;España;Andalucía;2019Andalucía;Málaga;83,43;69,84;85,79;86,98;65850810
2019;3;España;Andalucía;2019Andalucía;Sevilla;87,35;70,67;92,29;93,83;65850810
2019;3;España;Aragón;2019Aragón;Huesca;75,27;73,08;94,8;40,6;5447210
2019;3;España;Aragón;2019Aragón;Zaragoza;84,35;64,87;95,45;97,29;5447210
2019;3;España;Canarias;2019Canarias;Las Palmas;86,26;70,04;97,5;83,99;57309720
2019;3;España;Canarias;2019Canarias;Santa Cruz de Tenerife;84,53;71,27;93,75;80,09;57309720
2019;3;España;Cantabria;2019Cantabria;Cantabria;76,11;68,77;92,65;59,15;2285240
2019;3;España;Cataluña;2019Cataluña;Barcelona;83,1;67,38;82,27;92,84;101177630
2019;3;España;Cataluña;2019Cataluña;Girona;81,97;66,02;85,19;86,43;101177630
2019;3;España;Cataluña;2019Cataluña;Lleida;80,5;60,04;89,16;95,36;101177630
2019;3;España;Cataluña;2019Cataluña;Tarragona;88,65;73,29;91,46;96,91;101177630
2019;3;España;Comunidad Foral de Navarra;2019Comunidad Foral de Navarra;Navarra;88,71;77,52;90,64;93,03;4279620
2019;3;España;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;85,32;68,05;92,4;95,11;33445060
2019;3;España;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;77,45;47,78;90,84;83,46;48280540
2019;3;España;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;84,05;68,13;90,76;85,53;48280540
2019;3;España;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;77,26;61,1;80;89,62;48280540
2019;3;España;Extremadura;2019Extremadura;Cáceres;85,75;75,24;94,26;88,61;3859400
2019;3;España;Galicia;2019Galicia;A Coruña;75,25;47,14;88,18;94,13;11614230
2019;3;España;Galicia;2019Galicia;Pontevedra;83,29;72,91;82,81;86,31;11614230
2019;3;España;Illes Balears;2019Illes Balears;Illes Balears;86,48;70,64;95,92;86,06;74089430
2019;3;España;La Rioja;2019La Rioja;La Rioja;85,83;69,12;89,91;92,48;803020
2019;3;España;País Vasco;2019País Vasco;Araba/Álava;71,4;60,34;71,37;94,67;14981340
2019;3;España;País Vasco;2019País Vasco;Bizkaia;83,94;67,39;93,47;89,35;14981340
2019;3;España;País Vasco;2019País Vasco;Gipuzkoa;81,88;69,13;92,25;73,85;14981340
2019;3;España;Principado de Asturias;2019Principado de Asturias;Asturias;78,02;63,01;95,08;71,86;2415440
2019;3;España;Región de Murcia;2019Región de Murcia;Murcia;81,23;62,23;89,44;89,11;6397160
2019;3;Estados Unidos de América;Cataluña;2019Cataluña;Barcelona;84,29;75,97;91,54;76,13;101177630
2019;3;Francia;Andalucía;2019Andalucía;Córdoba;81,31;74,23;94,48;83,55;65850810
2019;3;Francia;Andalucía;2019Andalucía;Málaga;85,94;74,76;92,95;82,49;65850810
2019;3;Francia;Andalucía;2019Andalucía;Sevilla;86,96;77,54;95,55;80,12;65850810
2019;3;Francia;Canarias;2019Canarias;Las Palmas;83,57;80,06;97,09;74,55;57309720
2019;3;Francia;Cataluña;2019Cataluña;Barcelona;87,29;72,32;95,08;88,28;101177630
2019;3;Francia;Comunidad Foral de Navarra;2019Comunidad Foral de Navarra;Navarra;80,65;68,12;89,1;83,77;4279620
2019;3;Francia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;85,49;72,93;89,95;93,88;33445060
2019;3;Francia;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;86,24;67,82;96,06;88,32;48280540
2019;3;Francia;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;84,93;69,37;91,26;86,98;48280540
2019;3;Francia;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;84,98;72,63;97,18;83,22;48280540
2019;3;Francia;Illes Balears;2019Illes Balears;Illes Balears;86,16;71,8;96,13;87,3;74089430
2019;3;Francia;País Vasco;2019País Vasco;Bizkaia;80,07;71,89;90,57;78,93;14981340
2019;3;Francia;Región de Murcia;2019Región de Murcia;Murcia;67,32;51,18;86,89;60,94;6397160
2019;3;Italia;Andalucía;2019Andalucía;Cádiz;82,87;74,94;91,52;87,37;65850810
2019;3;Italia;Andalucía;2019Andalucía;Córdoba;85,07;71,32;91,73;93,84;65850810
2019;3;Italia;Andalucía;2019Andalucía;Granada;89,1;74,94;98,37;90,46;65850810
2019;3;Italia;Andalucía;2019Andalucía;Sevilla;90,83;79,2;97,19;91,64;65850810
2019;3;Italia;Canarias;2019Canarias;Las Palmas;83,4;83,8;98,12;55,29;57309720
2019;3;Italia;Canarias;2019Canarias;Santa Cruz de Tenerife;84,02;79,68;95,3;66,12;57309720
2019;3;Italia;Cataluña;2019Cataluña;Barcelona;89,17;76,68;95,95;89,51;101177630
2019;3;Italia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;89,42;73,84;97,07;93,69;33445060
2019;3;Italia;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;82,18;75,53;92,61;66,96;48280540
2019;3;Italia;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;90,05;75,59;96,93;93,16;48280540
2019;3;Italia;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;86,56;70,55;96,78;88,8;48280540
2019;3;Italia;Illes Balears;2019Illes Balears;Illes Balears;91,13;75,98;98,65;94,98;74089430
2019;3;Noruega;Canarias;2019Canarias;Las Palmas;84,46;76,23;97,1;69,83;57309720
2019;3;Noruega;Cataluña;2019Cataluña;Barcelona;87,84;72,46;92,05;95,4;101177630
2019;3;Portugal;Cataluña;2019Cataluña;Barcelona;88,64;75,09;98,34;86,44;101177630
2019;3;Portugal;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;86,43;69,9;96,7;92,63;33445060
2019;3;Reino Unido;Andalucía;2019Andalucía;Almería;70,9;34,38;92,01;82,39;65850810
2019;3;Reino Unido;Andalucía;2019Andalucía;Cádiz;81,01;62,18;87,66;87,75;65850810
2019;3;Reino Unido;Andalucía;2019Andalucía;Granada;88,5;73,14;96,25;90,74;65850810
2019;3;Reino Unido;Andalucía;2019Andalucía;Málaga;87,35;72,55;94,29;89,18;65850810
2019;3;Reino Unido;Andalucía;2019Andalucía;Sevilla;86,16;71,21;94,13;86,25;65850810
2019;3;Reino Unido;Canarias;2019Canarias;Las Palmas;85,5;75,28;98,07;73,98;57309720
2019;3;Reino Unido;Canarias;2019Canarias;Santa Cruz de Tenerife;84,88;69,82;97,72;78,46;57309720
2019;3;Reino Unido;Cataluña;2019Cataluña;Barcelona;86,81;70,45;94,68;89,08;101177630
2019;3;Reino Unido;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;84,42;68,6;94,17;91,72;33445060
2019;3;Reino Unido;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;86,04;71,44;96,75;83,88;48280540
2019;3;Reino Unido;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;85,2;69,47;95,87;89,75;48280540
2019;3;Reino Unido;Illes Balears;2019Illes Balears;Illes Balears;86,84;69,61;95,98;91,46;74089430
2019;3;Reino Unido;Región de Murcia;2019Región de Murcia;Murcia;83,34;74,71;92,08;82,31;6397160
2019;3;Suecia;Canarias;2019Canarias;Las Palmas;91,92;80,83;97,75;93,37;57309720
2019;3;Suecia;Canarias;2019Canarias;Santa Cruz de Tenerife;84,53;80,3;85,78;78,81;57309720
2019;3;Suecia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;85,55;63,42;95,23;92,9;33445060
2019;3;Suecia;Illes Balears;2019Illes Balears;Illes Balears;79,97;71,54;94,75;60,94;74089430
2019;3;Total;Andalucía;2019Andalucía;Almería;80,77;60,8;92,23;79,46;65850810
2019;3;Total;Andalucía;2019Andalucía;Cádiz;83,86;67,95;94,57;82,07;65850810
2019;3;Total;Andalucía;2019Andalucía;Córdoba;82,49;63,5;91,28;87,97;65850810
2019;3;Total;Andalucía;2019Andalucía;Granada;85,01;67,77;94,48;85,35;65850810
2019;3;Total;Andalucía;2019Andalucía;Huelva;85,84;67,57;94,84;90,74;65850810
2019;3;Total;Andalucía;2019Andalucía;Jaén;78,23;62,44;84,3;91,84;65850810
2019;3;Total;Andalucía;2019Andalucía;Málaga;84,98;69,24;94,36;83,6;65850810
2019;3;Total;Andalucía;2019Andalucía;Sevilla;87,83;72,14;94,79;91,01;65850810
2019;3;Total;Aragón;2019Aragón;Huesca;76,24;72,13;92,53;53,25;5447210
2019;3;Total;Aragón;2019Aragón;Teruel;83,38;78,31;68,84;96,94;5447210
2019;3;Total;Aragón;2019Aragón;Zaragoza;85,23;67,36;95,39;95,77;5447210
2019;3;Total;Canarias;2019Canarias;Las Palmas;83,94;71,63;97,11;73,26;57309720
2019;3;Total;Canarias;2019Canarias;Santa Cruz de Tenerife;84,84;71,05;95,56;79,42;57309720
2019;3;Total;Cantabria;2019Cantabria;Cantabria;83,81;69,21;91,19;82,75;2285240
2019;3;Total;Castilla - La Mancha;2019Castilla - La Mancha;Albacete;84,37;72,61;94,26;77,22;4809370
2019;3;Total;Castilla - La Mancha;2019Castilla - La Mancha;Ciudad Real;80,84;76,97;93,49;58,82;4809370
2019;3;Total;Castilla - La Mancha;2019Castilla - La Mancha;Cuenca;82,17;74,01;93,18;68,06;4809370
2019;3;Total;Castilla - La Mancha;2019Castilla - La Mancha;Guadalajara;87,21;75,85;90,59;89,1;4809370
2019;3;Total;Castilla y León;2019Castilla y León;León;89,43;72;97,28;94,59;12504840
2019;3;Total;Castilla y León;2019Castilla y León;Palencia;79,16;78,54;79,96;66,42;12504840
2019;3;Total;Castilla y León;2019Castilla y León;Segovia;85,28;65,94;96,4;86,3;12504840
2019;3;Total;Castilla y León;2019Castilla y León;Soria;84,98;77,84;98,09;68,82;12504840
2019;3;Total;Castilla y León;2019Castilla y León;Zamora;90,03;76,79;98,61;89,65;12504840
2019;3;Total;Castilla y León;2019Castilla y León;Ávila;87,99;77,8;94,38;85,34;12504840
2019;3;Total;Cataluña;2019Cataluña;Barcelona;85,83;69,96;92,47;88,41;101177630
2019;3;Total;Cataluña;2019Cataluña;Girona;83,91;69,1;91,44;83;101177630
2019;3;Total;Cataluña;2019Cataluña;Lleida;83,59;63,21;88,49;92,34;101177630
2019;3;Total;Cataluña;2019Cataluña;Tarragona;88,08;72,15;94,19;92,71;101177630
2019;3;Total;Comunidad Foral de Navarra;2019Comunidad Foral de Navarra;Navarra;87,09;75,16;93,98;85,39;4279620
2019;3;Total;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;85,9;67,5;93,01;90,98;33445060
2019;3;Total;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;84,01;66,9;94,71;82,09;48280540
2019;3;Total;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;86,49;67,52;94,36;91,72;48280540
2019;3;Total;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;83,97;64,39;93,07;90,27;48280540
2019;3;Total;Extremadura;2019Extremadura;Badajoz;83,71;73,34;83,72;86,36;3859400
2019;3;Total;Extremadura;2019Extremadura;Cáceres;82,41;68,13;88,05;87,06;3859400
2019;3;Total;Galicia;2019Galicia;A Coruña;84,37;67,95;92,78;84,62;11614230
2019;3;Total;Galicia;2019Galicia;Lugo;83,64;71,45;95,88;73,77;11614230
2019;3;Total;Galicia;2019Galicia;Ourense;83,87;66,37;96,23;80,35;11614230
2019;3;Total;Galicia;2019Galicia;Pontevedra;83,85;65,56;92,16;86,12;11614230
2019;3;Total;Illes Balears;2019Illes Balears;Illes Balears;86;70,89;95,75;84,02;74089430
2019;3;Total;La Rioja;2019La Rioja;La Rioja;86,53;66,62;93,87;93,52;803020
2019;3;Total;País Vasco;2019País Vasco;Araba/Álava;80,2;65,7;82,97;95,91;14981340
2019;3;Total;País Vasco;2019País Vasco;Bizkaia;83,68;64,18;94,11;84,92;14981340
2019;3;Total;País Vasco;2019País Vasco;Gipuzkoa;82,88;68,77;95,01;74,99;14981340
2019;3;Total;Principado de Asturias;2019Principado de Asturias;Asturias;84,6;74,34;93,99;76,39;2415440
2019;3;Total;Región de Murcia;2019Región de Murcia;Murcia;82,62;61,67;92,15;85,9;6397160
2019;4;Alemania;Andalucía;2019Andalucía;Almería;80,71;88,56;88,81;50;65850810
2019;4;Alemania;Andalucía;2019Andalucía;Cádiz;77,17;77,82;89,51;53,12;65850810
2019;4;Alemania;Andalucía;2019Andalucía;Sevilla;86,86;79,87;91,73;81,53;65850810
2019;4;Alemania;Canarias;2019Canarias;Las Palmas;82,97;76,11;96,69;64,52;57309720
2019;4;Alemania;Canarias;2019Canarias;Santa Cruz de Tenerife;76,61;78,95;80,9;54,61;57309720
2019;4;Alemania;Cataluña;2019Cataluña;Barcelona;86,83;74,4;96,73;81,96;101177630
2019;4;Alemania;Cataluña;2019Cataluña;Girona;76,14;53,95;87,47;83,11;101177630
2019;4;Alemania;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;86,71;75,35;97,83;79,03;33445060
2019;4;Alemania;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;83,61;79,52;83,22;79,17;48280540
2019;4;Alemania;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;75,12;57,51;87,84;81,88;48280540
2019;4;Alemania;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;79,12;72,03;92,06;73,4;48280540
2019;4;Alemania;Illes Balears;2019Illes Balears;Illes Balears;82,74;71,46;97,38;68,37;74089430
2019;4;Alemania;País Vasco;2019País Vasco;Bizkaia;81,56;76,9;90,13;70,59;14981340
2019;4;Dinamarca;Canarias;2019Canarias;Las Palmas;82,63;80,09;93,59;62,12;57309720
2019;4;Dinamarca;Cataluña;2019Cataluña;Barcelona;88,45;78,76;96,1;83,97;101177630
2019;4;España;Andalucía;2019Andalucía;Almería;81,77;63;91,88;81,24;65850810
2019;4;España;Andalucía;2019Andalucía;Cádiz;80,11;64,96;84,84;85,73;65850810
2019;4;España;Andalucía;2019Andalucía;Córdoba;84,4;68,72;92,26;90,77;65850810
2019;4;España;Andalucía;2019Andalucía;Granada;83,12;64,41;95,49;80,82;65850810
2019;4;España;Andalucía;2019Andalucía;Huelva;82,44;69,77;92,44;79,73;65850810
2019;4;España;Andalucía;2019Andalucía;Jaén;85,63;72,84;96,73;89,06;65850810
2019;4;España;Andalucía;2019Andalucía;Málaga;79,83;63,6;88,95;76,25;65850810
2019;4;España;Andalucía;2019Andalucía;Sevilla;82,86;70,84;90,8;77,48;65850810
2019;4;España;Aragón;2019Aragón;Huesca;62,34;65,73;86,01;14,06;5447210
2019;4;España;Aragón;2019Aragón;Zaragoza;82,49;66,94;93,39;88,52;5447210
2019;4;España;Canarias;2019Canarias;Las Palmas;87,08;73,36;96,91;84,01;57309720
2019;4;España;Canarias;2019Canarias;Santa Cruz de Tenerife;81,79;65,74;91,19;78,84;57309720
2019;4;España;Cantabria;2019Cantabria;Cantabria;77,37;70,19;92,16;63,57;2285240
2019;4;España;Cataluña;2019Cataluña;Barcelona;81,68;68,05;82,03;86,62;101177630
2019;4;España;Cataluña;2019Cataluña;Girona;82,29;67,72;91,69;77,85;101177630
2019;4;España;Cataluña;2019Cataluña;Lleida;80,49;59,14;90,79;89,17;101177630
2019;4;España;Cataluña;2019Cataluña;Tarragona;85,17;73,78;87,46;87,18;101177630
2019;4;España;Comunidad Foral de Navarra;2019Comunidad Foral de Navarra;Navarra;84,47;70,82;90,34;84,5;4279620
2019;4;España;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;83,44;67,45;95,04;85,87;33445060
2019;4;España;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;69,11;57,8;90,24;38,78;48280540
2019;4;España;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;81,1;65,3;93,57;73,76;48280540
2019;4;España;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;75,82;64,29;87,95;67,96;48280540
2019;4;España;Extremadura;2019Extremadura;Cáceres;87,27;73,4;93,39;95,08;3859400
2019;4;España;Galicia;2019Galicia;A Coruña;77,47;58,74;92,73;84,44;11614230
2019;4;España;Galicia;2019Galicia;Pontevedra;82,35;68,95;94,83;72,87;11614230
2019;4;España;Illes Balears;2019Illes Balears;Illes Balears;83,39;69,14;96,05;75,35;74089430
2019;4;España;La Rioja;2019La Rioja;La Rioja;87,45;76,01;92,04;88,14;803020
2019;4;España;País Vasco;2019País Vasco;Araba/Álava;75,29;48,08;87,84;89,65;14981340
2019;4;España;País Vasco;2019País Vasco;Bizkaia;80,3;69,7;88,06;81,2;14981340
2019;4;España;País Vasco;2019País Vasco;Gipuzkoa;79,01;66,06;90,21;68,52;14981340
2019;4;España;Principado de Asturias;2019Principado de Asturias;Asturias;74,75;63,33;94,13;55,81;2415440
2019;4;España;Región de Murcia;2019Región de Murcia;Murcia;79,12;67,07;90,54;68,08;6397160
2019;4;Estados Unidos de América;Cataluña;2019Cataluña;Barcelona;89,47;76,31;94,51;92,91;101177630
2019;4;Estados Unidos de América;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;83,77;74,44;93,06;89,67;33445060
2019;4;Francia;Andalucía;2019Andalucía;Córdoba;86,45;75,38;95,78;93,72;65850810
2019;4;Francia;Andalucía;2019Andalucía;Málaga;86,91;70,83;94,55;89,18;65850810
2019;4;Francia;Canarias;2019Canarias;Las Palmas;84,24;75,71;97,02;69,88;57309720
2019;4;Francia;Cataluña;2019Cataluña;Barcelona;84,77;72,92;94,3;78,41;101177630
2019;4;Francia;Cataluña;2019Cataluña;Girona;89,17;70,96;96,72;95,45;101177630
2019;4;Francia;Cataluña;2019Cataluña;Tarragona;87,56;78,51;95,56;81,34;101177630
2019;4;Francia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;82,07;70,88;94,64;76,08;33445060
2019;4;Francia;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;78,81;74,65;92,31;68,01;48280540
2019;4;Francia;Galicia;2019Galicia;Pontevedra;80,31;71,61;83,38;75,25;11614230
2019;4;Francia;Illes Balears;2019Illes Balears;Illes Balears;82,61;66,94;96,88;73,86;74089430
2019;4;Francia;País Vasco;2019País Vasco;Gipuzkoa;85,98;74,06;94,03;82,21;14981340
2019;4;Francia;Región de Murcia;2019Región de Murcia;Murcia;76,63;77,74;79,02;68,75;6397160
2019;4;Italia;Andalucía;2019Andalucía;Málaga;84,06;72,28;88,66;83,11;65850810
2019;4;Italia;Andalucía;2019Andalucía;Sevilla;85,61;73,21;96,19;79,17;65850810
2019;4;Italia;Canarias;2019Canarias;Las Palmas;86,27;83,64;97,69;70,72;57309720
2019;4;Italia;Canarias;2019Canarias;Santa Cruz de Tenerife;85,2;77,63;96,59;80,62;57309720
2019;4;Italia;Cataluña;2019Cataluña;Barcelona;85,43;71,2;96,66;80,28;101177630
2019;4;Italia;Cataluña;2019Cataluña;Girona;84,2;65,64;94,48;84,66;101177630
2019;4;Italia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;82,97;70,68;92,12;76,52;33445060
2019;4;Italia;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;83,03;76,72;97,52;63,02;48280540
2019;4;Italia;Comunitat Valenciana;2019Comunitat Valenciana;Castellón/Castelló;87,66;74,84;97,3;85,98;48280540
2019;4;Italia;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;79,99;71,99;97,16;69,33;48280540
2019;4;Italia;Illes Balears;2019Illes Balears;Illes Balears;83,43;74,08;96,95;68,5;74089430
2019;4;Italia;País Vasco;2019País Vasco;Bizkaia;85,5;84,71;94,13;73,78;14981340
2019;4;Noruega;Cataluña;2019Cataluña;Barcelona;90,35;75,46;96,29;95,32;101177630
2019;4;Portugal;Andalucía;2019Andalucía;Sevilla;86,71;79,41;93,23;89,92;65850810
2019;4;Portugal;Cataluña;2019Cataluña;Barcelona;89,86;79,03;93,06;92,94;101177630
2019;4;Portugal;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;86,28;71,33;98,09;88,64;33445060
2019;4;Reino Unido;Andalucía;2019Andalucía;Cádiz;83,66;75,41;82,87;84,69;65850810
2019;4;Reino Unido;Andalucía;2019Andalucía;Córdoba;84,24;77,97;94,44;75,17;65850810
2019;4;Reino Unido;Andalucía;2019Andalucía;Málaga;85,39;69,44;98,61;79,92;65850810
2019;4;Reino Unido;Andalucía;2019Andalucía;Sevilla;85,59;71,53;97,84;79,11;65850810
2019;4;Reino Unido;Canarias;2019Canarias;Las Palmas;82,5;72,59;97,75;65,6;57309720
2019;4;Reino Unido;Canarias;2019Canarias;Santa Cruz de Tenerife;85,9;70,75;97,11;82,15;57309720
2019;4;Reino Unido;Cataluña;2019Cataluña;Barcelona;85,85;70,05;93,95;86,59;101177630
2019;4;Reino Unido;Cataluña;2019Cataluña;Girona;82,25;75,13;85,12;76,71;101177630
2019;4;Reino Unido;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;82,51;69,38;94,36;82,34;33445060
2019;4;Reino Unido;Comunitat Valenciana;2019Comunitat Valenciana;Alicante/Alacant;77,76;65,15;97,19;61,35;48280540
2019;4;Reino Unido;Comunitat Valenciana;2019Comunitat Valenciana;Valencia/València;79,12;72,09;88,01;76,79;48280540
2019;4;Reino Unido;Galicia;2019Galicia;Pontevedra;86,9;77,83;93,83;81,62;11614230
2019;4;Reino Unido;Illes Balears;2019Illes Balears;Illes Balears;83,46;65,99;96,77;79,61;74089430
2019;4;Reino Unido;Principado de Asturias;2019Principado de Asturias;Asturias;67,65;38,62;75,56;87,86;2415440
2019;4;Suecia;Andalucía;2019Andalucía;Málaga;86,83;75,47;94,44;83,44;65850810
2019;4;Suecia;Cataluña;2019Cataluña;Barcelona;84,86;71,23;91,35;84,33;101177630
2019;4;Suecia;Comunidad de Madrid;2019Comunidad de Madrid;Madrid;86,43;75,81;93,96;82,01;33445060
2019;4;Suecia;Illes Balears;2019Illes Balears;Illes Balears;67,21;72,21;94,19;9,17;74089430
2019;4;Total;Andalucía;2019Andalucía;Almería;77,93;62,4;91,91;66,56;65850810
2019;4;Total;Andalucía;2019Andalucía;Cádiz;82,55;68,65;90,79;81,45;65850810
